PhraseId	SentenceId	Phrase	Sentiment 
99081	5197	who does n't understand the difference between dumb fun and just plain dumb	0
99082	5197	does n't understand the difference between dumb fun and just plain dumb	0
99176	5201	formulaic , its plot and pacing typical Hollywood war-movie stuff ,	0
99336	5209	represents an engaging and intimate first feature by a talented director	4
99339	5209	engaging and intimate first feature	4
99344	5209	it 's a worthy entry in the French coming-of-age genre	4
99345	5209	's a worthy entry in the French coming-of-age genre	4
99346	5209	a worthy entry in the French coming-of-age genre	4
99388	5211	it 's waltzed itself into the art film pantheon .	4
99432	5213	, you still have to see this !	4
99443	5214	nothing funny in this every-joke-has - been-told-a -	0
99444	5214	nothing funny in this every-joke-has - been-told-a	0
99446	5214	in this every-joke-has - been-told-a	0
99489	5217	it 's also cold , grey , antiseptic and emotionally desiccated .	0
99492	5217	cold , grey , antiseptic and emotionally desiccated	0
99519	5218	, we only wish we could have spent more time in its world	4
99533	5219	is a winning comedy that excites the imagination and tickles the funny bone .	4
99535	5219	a winning comedy that excites the imagination and tickles the funny bone	4
99539	5219	excites the imagination and tickles the funny bone	4
99546	5220	Rollerball IS as bad as you think , and worse than you can imagine .	0
99547	5220	IS as bad as you think , and worse than you can imagine .	0
99548	5220	IS as bad as you think , and worse than you can imagine	0
99549	5220	as bad as you think , and worse than you can imagine	0
99557	5221	may prove to be -LRB- Tsai 's -RRB- masterpiece .	4
99558	5221	may prove to be -LRB- Tsai 's -RRB- masterpiece	4
99559	5221	prove to be -LRB- Tsai 's -RRB- masterpiece	4
99560	5221	to be -LRB- Tsai 's -RRB- masterpiece	4
99562	5221	-LRB- Tsai 's -RRB- masterpiece	4
99613	5226	There are problems with this film that even 3 Oscar winners ca n't overcome	0
99615	5226	problems with this film that even 3 Oscar winners ca n't overcome	0
99647	5227	-- casting excellent Latin actors of all ages --	4
99648	5227	casting excellent Latin actors of all ages --	4
99691	5230	Clayburgh and Tambor are charming performers ;	4
99727	5232	makes even Jason X ... look positively Shakesperean by comparison	0
99787	5235	remains fairly light , always entertaining , and smartly written .	4
99792	5235	always entertaining , and smartly written	4
99796	5236	A marvel of production design .	4
99811	5237	jumps to the head of the class of women 's films	4
99812	5237	to the head of the class of women 's films	4
99813	5237	the head of the class of women 's films	4
99848	5239	The connected stories of Breitbart and Hanussen are actually fascinating	4
99904	5241	is gone , replaced by the forced funniness found in the dullest kiddie flicks .	0
99906	5241	gone , replaced by the forced funniness found in the dullest kiddie flicks	0
99908	5241	replaced by the forced funniness found in the dullest kiddie flicks	0
99930	5242	especially well-executed television movie	4
99991	5247	contemporary Chinese life this exciting new filmmaker has brought to the screen	4
100000	5247	like nothing we Westerners have seen before	4
100018	5248	the yawning chasm where the plot should be	0
100025	5249	Filled with honest performances and exceptional detail	4
100033	5249	is a gentle film with dramatic punch , a haunting ode to humanity .	4
100035	5249	a gentle film with dramatic punch , a haunting ode to humanity	4
100038	5249	with dramatic punch , a haunting ode to humanity	4
100078	5251	it 's hardly over before it begins to fade from memory	0
100079	5251	's hardly over before it begins to fade from memory	0
100112	5253	A dim-witted and lazy spin-off	0
100124	5253	is entertainment opportunism at its most glaring .	0
100162	5255	one whose lessons are well worth revisiting as many times as possible	4
100165	5255	are well worth revisiting as many times as possible	4
100166	5255	well worth revisiting as many times as possible	4
100167	5255	well worth revisiting as many times	4
100174	5256	A fascinating , bombshell documentary	4
100175	5256	fascinating , bombshell documentary	4
100199	5257	a self-aware , often self-mocking , intelligence	4
100249	5260	the film fails to fulfill its own ambitious goals	0
100250	5260	fails to fulfill its own ambitious goals	0
100311	5263	epilogue that leaks suspension of disbelief like a sieve	0
100323	5263	Another Day is as stimulating & heart-rate-raising as any James Bond thriller	4
100324	5263	is as stimulating & heart-rate-raising as any James Bond thriller	4
100325	5263	as stimulating & heart-rate-raising as any James Bond thriller	4
100348	5265	this somber picture reveals itself slowly , intelligently , artfully .	4
100351	5265	reveals itself slowly , intelligently , artfully .	4
100352	5265	reveals itself slowly , intelligently , artfully	4
100354	5265	reveals itself slowly , intelligently	4
100358	5266	could n't recommend this film more .	4
100359	5266	could n't recommend this film more	4
100378	5267	itself -- as well its delightful cast --	4
100386	5267	, pretty and gifted , it really won my heart	4
100387	5267	pretty and gifted , it really won my heart	4
100407	5268	she deftly spins the multiple stories in a vibrant and intoxicating fashion	4
100408	5268	deftly spins the multiple stories in a vibrant and intoxicating fashion	4
100409	5268	spins the multiple stories in a vibrant and intoxicating fashion	4
100414	5268	a vibrant and intoxicating fashion	4
100463	5270	, the characters move with grace and panache	4
100485	5272	Mr. Wollter and Ms. Seldhal give strong and convincing performances	4
100491	5272	give strong and convincing performances	4
100492	5272	strong and convincing performances	4
100519	5274	A film about female friendship that men can embrace and women	4
100560	5277	it collapses into exactly the kind of buddy cop comedy	0
100561	5277	collapses into exactly the kind of buddy cop comedy	0
100578	5278	, this has layered , well-developed characters and some surprises .	4
100579	5278	this has layered , well-developed characters and some surprises .	4
100583	5278	layered , well-developed characters and	4
100595	5280	... the movie is too heady for children , and too preachy for adults .	0
100607	5281	seriously , folks , it does n't work .	0
100637	5283	Sweetly sexy , funny and touching .	4
100675	5287	A domestic melodrama with weak dialogue and biopic	0
100734	5291	Peppered with witty dialogue and inventive moments .	4
100735	5291	Peppered with witty dialogue and inventive moments	4
100736	5291	with witty dialogue and inventive moments	4
100737	5291	witty dialogue and inventive moments	4
100744	5292	that Pollyana would reach for a barf bag .	0
100782	5294	by pretentious , untalented artistes who enjoy moaning about their cruel fate	0
100789	5294	who enjoy moaning about their cruel fate	0
100994	5305	some of the biggest names in Japanese anime , with impressive results	4
100995	5305	of the biggest names in Japanese anime , with impressive results	4
100996	5305	the biggest names in Japanese anime , with impressive results	4
100997	5305	the biggest names in Japanese anime ,	4
100998	5305	the biggest names in Japanese anime	4
101017	5306	fake , dishonest , entertaining and , ultimately , more perceptive moment	0
101019	5306	, entertaining and , ultimately , more perceptive moment	4
101021	5306	entertaining and , ultimately , more perceptive	4
101085	5311	... spellbinding fun and deliciously exploitative .	4
101086	5311	spellbinding fun and deliciously exploitative .	4
101087	5311	spellbinding fun and deliciously exploitative	4
101109	5314	can be as tiresome as 9 seconds of Jesse Helms ' anti- Castro	0
101111	5314	as tiresome as 9 seconds of Jesse Helms ' anti- Castro	0
101147	5315	, he has no clue about making a movie	0
101148	5315	he has no clue about making a movie	0
101189	5318	hampered by its predictable plot and paper-thin supporting characters	0
101190	5318	by its predictable plot and paper-thin supporting characters	0
101191	5318	its predictable plot and paper-thin supporting characters	0
101195	5318	paper-thin supporting characters	0
101216	5320	that is presented with great sympathy and intelligence	4
101217	5320	is presented with great sympathy and intelligence	4
101218	5320	presented with great sympathy and intelligence	4
101296	5324	Mazel tov to a film about a family 's joyous life acting on the Yiddish stage .	4
101367	5328	Wilson and Murphy show how funny they could have been in a more ambitious movie	4
101461	5335	next to his best work , feels clumsy and convoluted	0
101549	5341	The film is a verbal duel between two gifted performers .	4
101551	5341	is a verbal duel between two gifted performers	4
101559	5342	A deliciously nonsensical comedy about a city coming apart at its seams .	4
101561	5342	A deliciously nonsensical comedy about a city	4
101590	5346	-LRB- A -RRB- devastatingly powerful and astonishingly vivid Holocaust drama .	4
101591	5346	devastatingly powerful and astonishingly vivid Holocaust drama .	4
101594	5346	powerful and astonishingly vivid Holocaust drama	4
101595	5346	powerful and astonishingly vivid	4
101629	5349	, you could restage the whole thing in your bathtub .	0
101675	5352	It is definitely worth seeing .	4
101713	5355	it starts off so bad that you feel like running out screaming	0
101714	5355	starts off so bad that you feel like running out screaming	0
101716	5355	that you feel like running out screaming	0
101717	5355	you feel like running out screaming	0
101718	5355	feel like running out screaming	0
101722	5355	, it eventually works its way up to merely bad rather than painfully awful .	0
101724	5355	eventually works its way up to merely bad rather than painfully awful .	0
101758	5357	absolutely and completely ridiculous	0
101795	5358	, we get a cinematic postcard that 's superficial and unrealized .	0
101798	5358	get a cinematic postcard that 's superficial and unrealized	0
101802	5358	that 's superficial and unrealized	0
101811	5359	half the excitement of Balto , or quarter the fun of Toy Story 2	0
101885	5363	a bunch of typical late-twenty-somethings natter on about nothing	0
101904	5364	, few films have been this odd , inexplicable and unpleasant .	0
101905	5364	few films have been this odd , inexplicable and unpleasant .	0
101909	5364	this odd , inexplicable and unpleasant	0
101910	5364	odd , inexplicable and unpleasant	0
101966	5367	has the courage of its convictions and excellent performances on its side .	4
101967	5367	has the courage of its convictions and excellent performances on its side	4
101968	5367	the courage of its convictions and excellent performances on its side	4
102159	5376	come from a Xerox machine rather than -LRB- writer-director -RRB- Franc	0
102201	5378	go see this delightful comedy .	4
102375	5387	so muddled and derivative that few will bother thinking it all through	0
102389	5388	Feardotcom 's thrills are all cheap ,	0
102390	5388	Feardotcom 's thrills are all cheap	0
102414	5390	with maggots crawling on a dead dog	0
102448	5392	Forget about one Oscar nomination for Julianne Moore this year	0
102491	5394	, this cartoon adventure is that wind-in-the-hair exhilarating .	4
102495	5394	is that wind-in-the-hair exhilarating .	4
102496	5394	is that wind-in-the-hair exhilarating	4
102497	5394	that wind-in-the-hair exhilarating	4
102518	5396	gripping performances by Lane and Gere	4
102564	5398	a good film in `` Trouble Every Day	4
102574	5399	had no effect and elicited no sympathies for any of the characters	0
102584	5400	... a bland murder-on-campus yawner .	0
102595	5401	is that , by the end , no one in the audience or the film seems to really care	0
102596	5401	that , by the end , no one in the audience or the film seems to really care	0
102597	5401	, by the end , no one in the audience or the film seems to really care	0
102609	5402	The most consistently funny of the Austin Powers films	4
102612	5403	This franchise has not spawned a single good film .	0
102614	5403	has not spawned a single good film .	0
102620	5404	One of the most incoherent features in recent memory .	0
102655	5407	Signs is a good film , and it is	4
102677	5409	- spy action flick with Antonio Banderas and Lucy Liu never comes together .	0
102699	5410	crossing-over mumbo jumbo , manipulative sentimentality , and	0
102701	5410	crossing-over mumbo jumbo , manipulative sentimentality	0
102726	5412	's always fascinating to watch Marker the essayist at work .	4
102728	5412	fascinating to watch Marker the essayist at work	4
102752	5414	Just about the best straight-up , old-school horror film of the last 15 years .	4
102754	5414	Just about the best straight-up ,	4
102784	5416	, Ice Age is consistently amusing and engrossing ...	4
102785	5416	Ice Age is consistently amusing and engrossing ...	4
102787	5416	is consistently amusing and engrossing	4
102813	5418	in this film , which may be why it works as well as it does	4
102880	5421	, it 's not a very good movie in any objective sense	0
102881	5421	it 's not a very good movie in any objective sense	0
102882	5421	's not a very good movie in any objective sense	0
102883	5421	a very good movie in any objective sense	4
102946	5424	A thoroughly enjoyable , heartfelt	4
102970	5427	This ludicrous film is predictable at every turn .	0
102991	5428	's just tediously bad , something to be fully forgotten	0
102995	5428	something to be fully forgotten	0
103021	5430	Alternately hilarious and sad , aggravating and soulful , scathing and joyous	4
103048	5431	Take Care of My Cat emerges as the very best of them	4
103052	5431	emerges as the very best of them	4
103079	5433	The best film of the year 2002	4
103081	5434	A moving and not infrequently breathtaking film .	4
103082	5434	A moving and not infrequently breathtaking film	4
103099	5436	is all about a wild-and-woolly , wall-to-wall good time .	4
103102	5436	about a wild-and-woolly , wall-to-wall good time	4
103103	5436	a wild-and-woolly , wall-to-wall good time	4
103116	5438	Vulgar is too optimistic a title .	0
103123	5439	Campanella 's competent direction and his excellent cast	4
103145	5440	A refreshingly realistic , affectation-free coming-of-age tale .	4
103155	5441	needed so badly but what is virtually absent	0
103205	5443	by the man who wrote it but this Cliff Notes edition is a cheat	0
103206	5443	the man who wrote it but this Cliff Notes edition is a cheat	0
103210	5443	but this Cliff Notes edition is a cheat	0
103275	5446	A fascinating examination of the joyous , turbulent self-discovery	4
103279	5446	the joyous , turbulent self-discovery	4
103280	5446	joyous , turbulent self-discovery	4
103408	5452	weighs down the tale with bogus profundities	0
103410	5452	the tale with bogus profundities	0
103428	5454	One of the greatest films I 've ever seen .	4
103435	5455	turns numbingly dull-witted and disquietingly creepy .	0
103489	5458	It 's not life-affirming -- its vulgar and mean , but	0
103490	5458	It 's not life-affirming -- its vulgar and mean ,	0
103491	5458	It 's not life-affirming -- its vulgar and mean	0
103492	5458	's not life-affirming -- its vulgar and mean	0
103512	5459	should see it as soon as possible . '	4
103513	5459	should see it as soon as possible .	4
103514	5459	should see it as soon as possible	4
103520	5460	To call this one an eventual cult classic would be an understatement ,	4
103521	5460	To call this one an eventual cult classic would be an understatement	4
103563	5461	takes every potential laugh and stiletto-stomps the life out of it	0
103572	5462	Adaptation is simply brilliant .	4
103658	5467	, overall it 's an entertaining and informative documentary .	4
103659	5467	overall it 's an entertaining and informative documentary .	4
103664	5467	entertaining and informative documentary	4
103831	5474	The filmmakers know how to please the eye	4
103931	5481	A must-see for fans of thoughtful war films and those	4
103946	5482	An enthralling aesthetic experience ,	4
103952	5482	that 's steeped in mystery and a ravishing , baroque beauty	4
103953	5482	's steeped in mystery and a ravishing , baroque beauty	4
103955	5482	in mystery and a ravishing , baroque beauty	4
104023	5486	Despite all the closed-door hanky-panky , the film is essentially juiceless .	0
104131	5491	never comes close to recovering from its demented premise	0
104173	5495	defeated the film ... It was the unfulfilling , incongruous , `` wait a second	0
104204	5496	is delivered with such conviction that it 's hard not to be carried away	4
104205	5496	delivered with such conviction that it 's hard not to be carried away	4
104260	5500	with impeccable comic timing , raffish charm and piercing intellect	4
104261	5500	impeccable comic timing , raffish charm and piercing intellect	4
104270	5501	, good action , good acting , good dialogue , good pace , good cinematography .	4
104271	5501	good action , good acting , good dialogue , good pace , good cinematography .	4
104272	5501	good action , good acting , good dialogue , good pace , good cinematography	4
104273	5501	good action , good acting , good dialogue , good pace ,	4
104274	5501	good action , good acting , good dialogue , good pace	4
104275	5501	good action , good acting , good dialogue ,	4
104276	5501	good action , good acting , good dialogue	4
104353	5505	but never less than pure wankery .	0
104369	5506	her confidence in her material is merited	4
104394	5508	Sandra Bullock and Hugh Grant make a great team ,	4
104408	5509	The film offers an intriguing what-if premise .	4
104474	5513	can easily worm its way into your heart . '	4
104501	5515	The picture emerges as a surprisingly anemic disappointment .	0
104502	5515	emerges as a surprisingly anemic disappointment .	0
104503	5515	emerges as a surprisingly anemic disappointment	0
104504	5515	as a surprisingly anemic disappointment	0
104505	5515	a surprisingly anemic disappointment	0
104510	5516	Impostor deviously adopts the guise of a modern motion picture	0
104575	5522	Nothing about this movie works .	0
104654	5526	not to mention dragged down by a leaden closing act	0
104656	5526	mention dragged down by a leaden closing act	0
104713	5530	a majestic achievement , an epic of astonishing grandeur and	4
104714	5530	a majestic achievement , an epic of astonishing grandeur	4
104743	5531	might just be the movie you 're looking for	4
104781	5533	this overstuffed , erratic dramedy	0
104806	5534	Just another disjointed , fairly predictable psychological thriller .	0
104829	5536	A remarkable film by Bernard Rose .	4
104830	5536	A remarkable film by Bernard Rose	4
104866	5538	forced drama in this wildly uneven movie ,	0
104917	5542	and some staggeringly boring cinema	0
104918	5542	some staggeringly boring cinema	0
104997	5546	why a guy with his talent ended up in a movie this bad	0
105076	5550	dishes out a ton of laughs that everyone can enjoy .	4
105077	5550	dishes out a ton of laughs that everyone can enjoy	4
105080	5550	a ton of laughs that everyone can enjoy	4
105109	5552	the most savory and hilarious guilty pleasure of many a recent movie season	4
105110	5552	the most savory and hilarious guilty pleasure	4
105111	5552	most savory and hilarious guilty pleasure	4
105135	5553	with an intelligent , life-affirming script	4
105136	5553	an intelligent , life-affirming script	4
105137	5553	intelligent , life-affirming script	4
105143	5554	two not very absorbing characters are engaged in a romance	0
105273	5558	an open mind and considerable good cheer	4
105345	5562	real characters and compelling plots	4
105376	5565	cold porridge with only the odd enjoyably chewy lump	0
105485	5570	spectacularly ugly-looking broad	0
105492	5570	miserable throughout as he swaggers through his scenes	0
105520	5572	A sleep-inducingly slow-paced crime drama	0
105521	5572	sleep-inducingly slow-paced crime drama	0
105527	5572	clumsy dialogue , heavy-handed phoney-feeling sentiment , and	0
105528	5572	clumsy dialogue , heavy-handed phoney-feeling sentiment ,	0
105529	5572	clumsy dialogue , heavy-handed phoney-feeling sentiment	0
105532	5572	heavy-handed phoney-feeling sentiment	0
105570	5574	It 's a cool event for the whole family .	4
105720	5581	as terrible as the synergistic impulse that created it	0
105721	5581	terrible as the synergistic impulse that created it	0
105777	5584	like a badly edited , 91-minute trailer -LRB- and -RRB-	0
105778	5584	a badly edited , 91-minute trailer -LRB- and -RRB-	0
105779	5584	a badly edited , 91-minute trailer	0
105780	5584	badly edited , 91-minute trailer	0
105788	5584	ca n't seem to get a coherent rhythm going	0
105802	5585	, Reggio still knows how to make a point with poetic imagery	4
105864	5587	she 's never been better in this colorful bio-pic of a Mexican icon	4
105865	5587	's never been better in this colorful bio-pic of a Mexican icon	4
105911	5591	Ben Kingsley is truly funny , playing a kind of Ghandi gone bad .	4
106031	5597	it 's impossible to care who wins	0
106048	5598	where you expect and often surprises you with unexpected comedy	4
106049	5598	you expect and often surprises you with unexpected comedy	4
106072	5600	, i.e. Peploe 's , it 's simply unbearable	0
106073	5600	i.e. Peploe 's , it 's simply unbearable	0
106095	5603	A colorful , joyous celebration of life ;	4
106096	5603	A colorful , joyous celebration of life	4
106104	5603	of romance , dancing , singing , and unforgettable characters	4
106105	5603	romance , dancing , singing , and unforgettable characters	4
106142	5605	made the original New Testament stories so compelling for 20 centuries	4
106198	5608	offers a thoughtful and rewarding glimpse into the sort of heartache everyone	4
106230	5609	, it does a disservice to the audience and to the genre .	0
106232	5609	does a disservice to the audience and to the genre .	0
106242	5610	By halfway through this picture I was beginning to hate it , and , of course	0
106247	5610	halfway through this picture I was beginning to hate it	0
106287	5612	What 's most offensive is n't the waste of a good cast	0
106328	5614	It is n't quite one of the worst movies of the year .	0
106331	5614	quite one of the worst movies of the year	0
106343	5615	crisp framing , edgy camera work ,	4
106370	5617	An almost unbearably morbid love story .	0
106474	5623	Schneider 's performance is so fine	4
106506	5624	despite the mild hallucinogenic buzz , is of overwhelming waste	0
106528	5624	there 's nothing resembling a spine here	0
106534	5625	Arguably the best script that Besson has written in years .	4
106535	5625	the best script that Besson has written in years .	4
106536	5625	the best script that Besson has written in years	4
106543	5626	It 's a lovely , eerie film that casts an odd , rapt spell .	4
106544	5626	's a lovely , eerie film that casts an odd , rapt spell .	4
106557	5627	Unfortunately , it 's also not very good .	0
106739	5637	That Storytelling has value can not be denied .	4
106764	5639	Brilliantly written and well-acted , Yellow Asphalt is an uncompromising film .	4
106765	5639	Brilliantly written and well-acted	4
106769	5639	Yellow Asphalt is an uncompromising film .	4
106811	5641	But in terms of its style , the movie is in a class by itself	4
106812	5641	in terms of its style , the movie is in a class by itself	4
106818	5641	the movie is in a class by itself	4
106960	5648	that propels her into the upper echelons of the directing world	4
106961	5648	propels her into the upper echelons of the directing world	4
106975	5649	It may not be a great piece of filmmaking ,	0
106978	5649	be a great piece of filmmaking	4
107007	5650	The entire cast is first-rate , especially Sorvino .	4
107009	5650	is first-rate , especially Sorvino	4
107010	5650	first-rate , especially Sorvino	4
107022	5652	... could easily be called the best Korean film of 2002 .	4
107023	5652	could easily be called the best Korean film of 2002 .	4
107024	5652	could easily be called the best Korean film of 2002	4
107025	5652	be called the best Korean film of 2002	4
107032	5653	A predictable , manipulative stinker .	0
107040	5654	plummets into a comedy graveyard	0
107075	5656	Part of the film 's cheeky charm comes from its vintage schmaltz .	4
107076	5656	Part of the film 's cheeky charm	4
107087	5657	it 's as good as you remember .	4
107136	5660	the power of this movie is undeniable .	4
107144	5661	cat-and-mouse , three-dimensional characters and believable performances	4
107150	5661	all add up to a satisfying crime drama .	4
107151	5661	add up to a satisfying crime drama .	4
107152	5661	add up to a satisfying crime drama	4
107156	5662	Nicole Kidman makes it a party worth attending .	4
107204	5664	that any art-house moviegoer is likely to find compelling	4
107230	5666	Make like the title and dodge this one .	0
107367	5673	directed with sensitivity and skill by Dana Janklowicz-Mann	4
107415	5675	's apparent that this is one summer film that satisfies	4
107418	5675	this is one summer film that satisfies	4
107434	5676	have easily tipped this film into the `` A '' range , as is	4
107458	5677	... a triumph of emotionally and narratively complex filmmaking .	4
107459	5677	a triumph of emotionally and narratively complex filmmaking .	4
107460	5677	a triumph of emotionally and narratively complex filmmaking	4
107462	5677	emotionally and narratively complex filmmaking	4
107468	5678	A winning comedy with its wry observations	4
107546	5683	into a cheap thriller , a dumb comedy or a sappy	0
107574	5685	be one of those movies barely registering a blip on the radar screen of 2002	0
107605	5687	authentic to the core of his being	4
107625	5688	is , also , frequently hilarious	4
107700	5691	, there is a mediocre movie trying to get out .	0
107797	5700	It is messy , uncouth , incomprehensible , vicious and absurd .	0
107798	5700	is messy , uncouth , incomprehensible , vicious and absurd .	0
107799	5700	is messy , uncouth , incomprehensible , vicious and absurd	0
107801	5700	, uncouth , incomprehensible , vicious and absurd	0
107802	5700	uncouth , incomprehensible , vicious and absurd	0
107811	5701	is without a doubt a memorable directorial debut from King Hunk .	4
107812	5701	is without a doubt a memorable directorial debut from King Hunk	4
107816	5701	a memorable directorial debut from King Hunk	4
107842	5703	inventive and mordantly humorous	4
107859	5704	need to be invented to describe exactly how bad it is .	0
107860	5704	need to be invented to describe exactly how bad it is	0
107862	5704	be invented to describe exactly how bad it is	0
107863	5704	invented to describe exactly how bad it is	0
107864	5704	to describe exactly how bad it is	0
107865	5704	describe exactly how bad it is	0
107872	5705	suffers because of its many excesses	0
107880	5706	an irresistible blend of warmth and humor and	4
107881	5706	an irresistible blend of warmth and humor	4
107900	5707	The film 's -RRB- taste for `` shock humor '' will wear thin on all	0
107931	5708	its clumsiness as its own most damning censure	0
107952	5709	, and among the best films of the year .	4
107953	5709	among the best films of the year .	4
107954	5709	among the best films of the year	4
107959	5711	A fascinating , unnerving examination of the delusions	4
107961	5711	fascinating , unnerving examination	4
107985	5713	unusual , food-for-thought cinema that 's as entertaining as it is instructive	4
107990	5713	that 's as entertaining as it is instructive	4
107991	5713	's as entertaining as it is instructive	4
108022	5715	A funny , triumphant , and moving documentary .	4
108023	5715	A funny , triumphant , and moving documentary	4
108046	5716	emerges with yet another remarkable yet shockingly little-known perspective .	4
108051	5716	remarkable yet shockingly little-known perspective	4
108093	5719	stale , standard , connect-the-dots storyline	0
108160	5722	Dripping with cliche and bypassing no opportunity to trivialize the material .	0
108161	5722	Dripping with cliche and bypassing no opportunity to trivialize the material	0
108214	5725	Not to mention absolutely refreshed .	4
108220	5726	My precious new Star Wars movie is a lumbering , wheezy drag ...	0
108226	5726	is a lumbering , wheezy drag ...	0
108274	5729	A horrible , 99-minute stink bomb .	0
108282	5730	A laughable -- or rather , unlaughable -- excuse for a film .	0
108283	5730	A laughable -- or rather , unlaughable -- excuse for a film	0
108313	5732	that 's packed with just as much intelligence as action	4
108314	5732	's packed with just as much intelligence as action	4
108315	5732	packed with just as much intelligence as action	4
108316	5732	packed with just as much intelligence	4
108359	5734	By turns very dark and very funny .	4
108361	5734	turns very dark and very funny	4
108393	5736	if it were a person , you 'd want to smash its face in	0
108411	5737	more interesting -- and , dare I say ,	4
108435	5738	Woody Allen has really found his groove these days .	4
108437	5738	has really found his groove these days	4
108458	5739	what is otherwise a sumptuous work of B-movie imagination	4
108479	5740	balanced by a rich visual clarity and deeply	4
108482	5740	rich visual clarity and deeply	4
108516	5743	`` The best Disney movie since the Lion King ''	4
108525	5744	A devastating indictment of unbridled greed and materalism .	0
108541	5745	a lazy exercise in bad filmmaking	0
108603	5748	even while his characters are acting horribly	0
108605	5748	his characters are acting horribly	0
108617	5749	a skillfully assembled , highly polished and professional adaptation ...	4
108618	5749	a skillfully assembled , highly polished and professional adaptation	4
108619	5749	skillfully assembled , highly polished and professional adaptation	4
108620	5749	skillfully assembled , highly polished and professional	4
108621	5749	skillfully assembled , highly polished and	4
108622	5749	skillfully assembled , highly polished	4
108689	5753	another genre exercise , Gangster No. 1 is as generic as its title .	0
108706	5754	`` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings	4
108707	5754	Blue Crush '' is the phenomenal , water-born cinematography by David Hennings	4
108709	5754	is the phenomenal , water-born cinematography by David Hennings	4
108710	5754	the phenomenal , water-born cinematography by David Hennings	4
108712	5754	phenomenal , water-born cinematography	4
108769	5758	Get out your pooper-scoopers .	0
108865	5763	but very pleasing at its best moments	4
108948	5767	in the front ranks of China 's now numerous , world-renowned filmmakers	4
108966	5768	seemed too pat and familiar to hold my interest	0
108983	5769	has already reached its expiration date	0
109005	5771	of fart jokes , masturbation jokes , and racist Japanese jokes	0
109149	5780	searching for a quarter in a giant pile of elephant feces ...	0
109150	5780	searching for a quarter in a giant pile of elephant feces	0
109154	5780	in a giant pile of elephant feces	0
109155	5780	a giant pile of elephant feces	0
109239	5785	Contrived , awkward and filled with unintended laughs	0
109271	5786	The movie is about as humorous as watching your favorite pet get buried alive .	0
109273	5786	is about as humorous as watching your favorite pet get buried alive	0
109277	5786	watching your favorite pet get buried alive	0
109286	5788	MY LITTLE EYE is the best little `` horror '' movie I 've seen in years .	4
109289	5788	is the best little `` horror '' movie I 've seen in years .	4
109290	5788	is the best little `` horror '' movie I 've seen in years	4
109291	5788	the best little `` horror '' movie I 've seen in years	4
109393	5793	that makes it worth checking out at theaters	4
109467	5798	An ugly-duckling tale so hideously and clumsily told it feels accidental .	0
109488	5799	is that it 's a rock-solid little genre picture	4
109489	5799	that it 's a rock-solid little genre picture	4
109490	5799	it 's a rock-solid little genre picture	4
109498	5800	that should be relegated to a dark video store corner	0
109499	5800	should be relegated to a dark video store corner	0
109530	5802	meets Goodfellas in this easily skippable hayseeds-vs .	0
109548	5804	lacks the charisma and ability	0
109613	5807	a praiseworthy attempt to generate suspense rather than gross out the audience	4
109635	5809	The slapstick is labored , and the bigger setpieces flat .	0
109636	5809	The slapstick is labored , and the bigger setpieces flat	0
109637	5809	The slapstick is labored , and	0
109648	5810	created such a vibrant , colorful world	4
109649	5810	such a vibrant , colorful world	4
109655	5810	it 's almost impossible not to be swept away by the sheer beauty of his images .	4
109656	5810	's almost impossible not to be swept away by the sheer beauty of his images .	4
109657	5810	's almost impossible not to be swept away by the sheer beauty of his images	4
109663	5810	swept away by the sheer beauty of his images	4
109714	5813	pathetic acting , poorly dubbed dialogue and murky cinematography	0
109716	5813	, poorly dubbed dialogue and murky cinematography	0
109742	5814	its emphasis on caring for animals and respecting other cultures	4
109755	5815	, it has all the heart of a porno flick -LRB- but none of the sheer lust -RRB- .	0
109756	5815	it has all the heart of a porno flick -LRB- but none of the sheer lust -RRB- .	0
109757	5815	has all the heart of a porno flick -LRB- but none of the sheer lust -RRB- .	0
109807	5817	yet fail to capture its visual appeal or its atmosphere	0
109808	5817	fail to capture its visual appeal or its atmosphere	0
109906	5822	Well-acted , well-directed and , for all its moodiness , not too pretentious .	4
109965	5824	, '' it 's equally distasteful to watch him sing the lyrics to `` Tonight . ''	0
109970	5824	's equally distasteful to watch him sing the lyrics to `` Tonight	0
109999	5826	a boom-box of a movie that might have been titled ` The Loud and the Ludicrous '	0
110002	5826	of a movie that might have been titled ` The Loud and the Ludicrous '	0
110003	5826	a movie that might have been titled ` The Loud and the Ludicrous '	0
110043	5828	I 'm not generally a fan of vegetables but this batch is pretty cute	4
110090	5830	`` Sorority Boys '' was funnier , and that movie was pretty bad .	0
110133	5832	have n't seen such self-amused trash since Freddy Got Fingered .	0
110148	5833	fill this character study with poetic force and buoyant feeling .	4
110152	5833	with poetic force and buoyant feeling	4
110158	5834	With the cheesiest monsters this side of a horror spoof , which They is n't	0
110172	5834	is more likely to induce sleep than fright .	0
110174	5834	more likely to induce sleep than fright	0
110175	5834	likely to induce sleep than fright	0
110213	5837	that watching the proverbial paint dry would be a welcome improvement	0
110214	5837	watching the proverbial paint dry would be a welcome improvement	0
110243	5838	is a wonderous accomplishment of veracity and narrative grace	4
110244	5838	a wonderous accomplishment of veracity and narrative grace	4
110280	5840	It 's a barely tolerable slog over well-trod ground .	0
